TransactionID,DestinationFax,Status,PagesSent,Duration,SubmitTime,CompletionTime,RemoteCSID,Subject,ReplyEmail,Total
832092631,00441619764632,0,1,48,2018/05/08 09:14:50,2018/05/08 09:20:23,,about your prescribing - 1,fax@openprescribing.net,0.07
832092617,00441225421600,0,1,44,2018/05/08 09:14:48,2018/05/08 09:20:16,,about your prescribing - 1,fax@openprescribing.net,0.07
832092605,00441474324136,0,1,61,2018/05/08 09:14:47,2018/05/08 09:16:10,,about your prescribing - 1,fax@openprescribing.net,0.08
832092611,00441768898905,0,1,47,2018/05/08 09:14:47,2018/05/08 09:23:31,,about your prescribing - 1,fax@openprescribing.net,0.07
832092603,00441376552690,0,1,45,2018/05/08 09:14:46,2018/05/08 09:17:37,01376552690,about your prescribing - 1,fax@openprescribing.net,0.07
832092597,00441223264401,0,1,61,2018/05/08 09:14:45,2018/05/08 09:15:59,01223264401,about your prescribing - 1,fax@openprescribing.net,0.08
832092594,00441444416943,0,1,73,2018/05/08 09:14:44,2018/05/08 09:16:33,,about your prescribing - 1,fax@openprescribing.net,0.09
832092584,00441865310327,0,1,59,2018/05/08 09:14:43,2018/05/08 09:15:55,,about your prescribing - 1,fax@openprescribing.net,0.07
832092590,00442084460179,0,1,42,2018/05/08 09:14:43,2018/05/08 09:20:20,,about your prescribing - 1,fax@openprescribing.net,0.07
832092578,00441509651311,0,1,40,2018/05/08 09:14:42,2018/05/08 09:20:13,01509651311,about your prescribing - 1,fax@openprescribing.net,0.07
832092572,00442089050286,0,1,53,2018/05/08 09:14:41,2018/05/08 09:25:39,,about your prescribing - 1,fax@openprescribing.net,0.07
832092567,00442085444790,0,1,54,2018/05/08 09:14:40,2018/05/08 09:24:31,02077036340,about your prescribing - 1,fax@openprescribing.net,0.07
832092561,00442088802112,0,1,60,2018/05/08 09:14:39,2018/05/08 09:15:52,,about your prescribing - 1,fax@openprescribing.net,0.07
832092553,00441606837500,0,1,87,2018/05/08 09:14:38,2018/05/08 09:21:10,01606 837500,about your prescribing - 1,fax@openprescribing.net,0.11
832092546,00442037046131,0,1,47,2018/05/08 09:14:37,2018/05/08 09:15:46,,about your prescribing - 1,fax@openprescribing.net,0.07
832092536,00448712214843,0,1,48,2018/05/08 09:14:36,2018/05/08 09:15:44,FAXCORE,about your prescribing - 1,fax@openprescribing.net,0.21
832092529,00441634575006,0,1,72,2018/05/08 09:14:35,2018/05/08 09:17:37,01634575006,about your prescribing - 1,fax@openprescribing.net,0.08
832092525,00441487740765,0,1,44,2018/05/08 09:14:34,2018/05/08 09:19:21,,about your prescribing - 1,fax@openprescribing.net,0.07
832092515,00441245329849,0,1,47,2018/05/08 09:14:33,2018/05/08 09:15:32,01245329849,about your prescribing - 1,fax@openprescribing.net,0.07
832092510,00441617400399,6001,0,3,2018/05/08 09:14:32,2018/05/08 09:26:39,,about your prescribing - 1,fax@openprescribing.net,0.00
832092511,00441516370581,0,1,46,2018/05/08 09:14:32,2018/05/08 09:20:27,,about your prescribing - 1,fax@openprescribing.net,0.07
832092506,00441214233089,0,1,46,2018/05/08 09:14:31,2018/05/08 09:24:28,01214233089+,about your prescribing - 1,fax@openprescribing.net,0.07
832092494,00442089001889,0,1,47,2018/05/08 09:14:30,2018/05/08 09:15:40,02089001889,about your prescribing - 1,fax@openprescribing.net,0.07
832092500,00441223697601,0,1,80,2018/05/08 09:14:30,2018/05/08 09:20:00,,about your prescribing - 1,fax@openprescribing.net,0.10
832092491,00441234720603,0,1,61,2018/05/08 09:14:29,2018/05/08 09:15:38,01234 720603,about your prescribing - 1,fax@openprescribing.net,0.08
832092487,00441273540990,0,1,77,2018/05/08 09:14:28,2018/05/08 09:16:02,,about your prescribing - 1,fax@openprescribing.net,0.09
832092484,00442380435569,0,1,62,2018/05/08 09:14:27,2018/05/08 09:19:31,02380435569,about your prescribing - 1,fax@openprescribing.net,0.08
832090872,00442088641002,0,1,48,2018/05/08 09:06:56,2018/05/08 09:07:57,Magrathea,about your prescribing - 1,fax@openprescribing.net,0.07
832089779,00442088641002,0,1,60,2018/05/08 09:05:01,2018/05/08 09:06:31,Magrathea,about your prescribing - 1,fax@openprescribing.net,0.07
832089729,00442082018298,0,1,44,2018/05/08 09:04:52,2018/05/08 09:05:47,,about your prescribing - 1,fax@openprescribing.net,0.07
832089685,00441200446258,6001,0,3,2018/05/08 09:04:43,2018/05/08 09:17:24,,about your prescribing - 1,fax@openprescribing.net,0.00
832089646,00442083602007,0,1,45,2018/05/08 09:04:34,2018/05/08 09:05:31,02083602007,about your prescribing - 1,fax@openprescribing.net,0.07
832089609,00441452337712,0,1,63,2018/05/08 09:04:25,2018/05/08 09:05:37,01452337712,about your prescribing - 1,fax@openprescribing.net,0.08
832089578,00441553771463,0,1,45,2018/05/08 09:04:15,2018/05/08 09:09:10,Fairstead Reception,about your prescribing - 1,fax@openprescribing.net,0.07
832089529,00441225484627,0,1,44,2018/05/08 09:04:06,2018/05/08 09:05:02,01225484627,about your prescribing - 1,fax@openprescribing.net,0.07
832084586,00441225484627,0,1,44,2018/05/08 08:39:38,2018/05/08 08:40:31,01225484627,about your prescribing - 1,fax@openprescribing.net,0.07
832084560,00441474369341,0,1,62,2018/05/08 08:39:31,2018/05/08 08:40:53,,about your prescribing - 1,fax@openprescribing.net,0.08
832084535,00442087418665,0,1,47,2018/05/08 08:39:24,2018/05/08 08:48:23,02087418665,about your prescribing - 1,fax@openprescribing.net,0.07
832084512,00441622891754,0,1,46,2018/05/08 08:39:16,2018/05/08 08:44:19,,about your prescribing - 1,fax@openprescribing.net,0.07
832084133,00442086926677,0,1,75,2018/05/08 08:39:09,2018/05/08 08:40:57,1,about your prescribing - 1,fax@openprescribing.net,0.09
832083792,00441142508995,0,1,69,2018/05/08 08:39:02,2018/05/08 08:44:52,,about your prescribing - 1,fax@openprescribing.net,0.08
832083774,00441668282442,0,1,45,2018/05/08 08:38:55,2018/05/08 08:44:18,,about your prescribing - 1,fax@openprescribing.net,0.07
832080518,00441668282442,0,1,45,2018/05/08 08:24:15,2018/05/08 08:33:58,,about your prescribing - 1,fax@openprescribing.net,0.07
832080397,00441668282442,0,1,45,2018/05/08 08:23:30,2018/05/08 08:28:40,,about your prescribing - 1,fax@openprescribing.net,0.07
832080390,00441322868794,0,1,86,2018/05/08 08:23:28,2018/05/08 08:25:26,OK,about your prescribing - 1,fax@openprescribing.net,0.11
832080376,00441924456232,0,1,49,2018/05/08 08:23:24,2018/05/08 08:28:44,01924456232,about your prescribing - 1,fax@openprescribing.net,0.07
832080373,00442085569082,0,1,45,2018/05/08 08:23:23,2018/05/08 08:28:37,,about your prescribing - 1,fax@openprescribing.net,0.07
832080368,00442086213437,0,1,76,2018/05/08 08:23:21,2018/05/08 08:29:08,,about your prescribing - 1,fax@openprescribing.net,0.09
832080365,00442082933303,0,1,79,2018/05/08 08:23:20,2018/05/08 08:24:52,020 8293 3303,about your prescribing - 1,fax@openprescribing.net,0.10
832080362,00441612300809,0,1,68,2018/05/08 08:23:18,2018/05/08 08:24:51,01612300809,about your prescribing - 1,fax@openprescribing.net,0.08
832079850,00441612300809,0,1,68,2018/05/08 08:20:23,2018/05/08 08:22:01,01612300809,about your prescribing - 1,fax@openprescribing.net,0.08
832079847,00441328730104,0,1,59,2018/05/08 08:20:22,2018/05/08 08:21:41,,about your prescribing - 1,fax@openprescribing.net,0.07
832079845,00442072661017,0,1,47,2018/05/08 08:20:21,2018/05/08 08:25:31,02072661017,about your prescribing - 1,fax@openprescribing.net,0.07
832079844,00442087318257,0,1,51,2018/05/08 08:20:20,2018/05/08 08:21:30,02087318257,about your prescribing - 1,fax@openprescribing.net,0.07
832079842,00441268686161,0,1,65,2018/05/08 08:20:19,2018/05/08 08:21:44,Dr Chaudhury Surgery,about your prescribing - 1,fax@openprescribing.net,0.08
832079835,00441454329799,0,1,65,2018/05/08 08:20:18,2018/05/08 08:25:54,,about your prescribing - 1,fax@openprescribing.net,0.08
832079838,00442082088409,0,1,99,2018/05/08 08:20:18,2018/05/08 08:22:19,,about your prescribing - 1,fax@openprescribing.net,0.12
832078651,00442077222390,0,1,46,2018/05/08 08:14:47,2018/05/08 08:20:15,,about your prescribing - 1,fax@openprescribing.net,0.07
831853113,00441769579312,0,1,44,2018/05/07 17:38:46,2018/05/07 17:43:39,,about your prescribing - 1,fax@openprescribing.net,0.07
