Page,Pageviews,Unique Pageviews,,,,,
/practice/M81003/,1,1,,,,,
/practice/M81004/,2,2,,,,,
/practice/M81006/,1,1,,,,,
/practice/M81011/,4,4,,,,,
/practice/M81012/,1,1,,,,,
/practice/M81015/,1,1,,,,,
/practice/M81015/concessions/,3,1,,,,,
/practice/M81020/,1,1,,,,,
/practice/M81022/,1,1,,,,,
/practice/M81025/,1,1,,,,,
/practice/M81026/,1,1,,,,,
/practice/M81032/,2,1,,,,,
/practice/M81033/,1,1,,,,,
/practice/M81034/,3,1,,,,,
/practice/M81035/,1,1,,,,,
/practice/M81038/,1,1,,,,,
/practice/M81043/,1,1,,,,,
/practice/M81044/,5,4,,,,,
/practice/M81047/,1,1,,,,,
/practice/M81047/ghost_generics/,1,1,,,,,
/practice/M81048/,1,1,,,,,
/practice/M81049/,1,1,,,,,
/practice/M81057/,1,1,,,,,
/practice/M81057/concessions/,2,1,,,,,
/practice/M81062/,1,1,,,,,
/practice/M81063/,1,1,,,,,
/practice/M81068/,4,3,,,,,
/practice/M81068/concessions/,3,2,,,,,
/practice/M81073/,1,1,,,,,
/practice/M81074/,1,1,,,,,
/practice/M81075/,2,2,,,,,
/practice/M81076/,3,3,,,,,
/practice/M81081/,4,4,,,,,
/practice/M81082/,1,1,,,,,
/practice/M81082/ghost_generics/,1,1,,,,,
/practice/M81084/,2,1,,,,,
/practice/M81087/,1,1,,,,,
/practice/M81091/,3,2,,,,,
/practice/M81093/,2,1,,,,,
/practice/M81608/,4,4,,,,,
/practice/M81608/concessions/,2,1,,,,,
/practice/M81608/ghost_generics/,1,1,,,,,
/practice/M81621/,5,3,,,,,
/practice/M81629/,4,3,,,,,
/practice/M82003/,1,1,,,,,
/practice/M82010/,1,1,,,,,
/practice/M82012/,3,3,,,,,
/practice/M82014/,3,3,,,,,
/practice/M82016/,1,1,,,,,
/practice/M82020/,1,1,,,,,
/practice/M82031/,2,1,,,,,
/practice/M82038/,6,3,,,,,
/practice/M82038/concessions/,1,1,,,,,
/practice/M82038/ghost_generics/,2,1,,,,,
/practice/M82040/,2,1,,,,,
/practice/M82046/,1,1,,,,,
/practice/M82059/,2,2,,,,,
/practice/M82060/,1,1,,,,,
/practice/M82620/,1,1,,,,,
/practice/M83026/,1,1,,,,,
/practice/M83033/,1,1,,,,,
/practice/M83042/,1,1,,,,,
/practice/M83044/,1,1,,,,,
/practice/M83050/,2,2,,,,,
/practice/M83056/,9,6,,,,,
/practice/M83056/ghost_generics/,1,1,,,,,
/practice/M83067/,1,1,,,,,
/practice/M83070/,1,1,,,,,
/practice/M83089/,3,2,,,,,
/practice/M83094/,2,1,,,,,
/practice/M83096/,1,1,,,,,
/practice/M83097/,1,1,,,,,
/practice/M83132/,1,1,,,,,
/practice/M83134/,1,1,,,,,
/practice/M83141/,2,2,,,,,
/practice/M83601/,1,1,,,,,
/practice/M83617/,2,2,,,,,
/practice/M83619/,2,1,,,,,
/practice/M83629/,1,1,,,,,
/practice/M83640/,2,1,,,,,
/practice/M83662/,1,1,,,,,
/practice/M83670/,3,3,,,,,
/practice/M83680/,1,1,,,,,
/practice/M83693/,2,2,,,,,
/practice/M83698/,2,2,,,,,
/practice/M83712/,1,1,,,,,
/practice/M83722/,1,1,,,,,
/practice/M84001/,5,4,,,,,
/practice/M84001/ghost_generics/,1,1,,,,,
/practice/M84005/,2,1,,,,,
/practice/M84006/,1,1,,,,,
/practice/M84007/,1,1,,,,,
/practice/M84009/,1,1,,,,,
/practice/M84012/,2,1,,,,,
/practice/M84017/,2,2,,,,,
/practice/M84018/,2,1,,,,,
/practice/M84019/,1,1,,,,,
/practice/M84025/,1,1,,,,,
/practice/M84026/,7,2,,,,,
/practice/M84030/,1,1,,,,,
/practice/M84031/,1,1,,,,,
/practice/M84036/,1,1,,,,,
/practice/M84036/ghost_generics/,1,1,,,,,
/practice/M84042/,1,1,,,,,
/practice/M84043/,1,1,,,,,
/practice/M84046/,2,2,,,,,
/practice/M84046/ghost_generics/,3,1,,,,,
/practice/M84049/,2,1,,,,,
/practice/M84063/,1,1,,,,,
/practice/M84067/,3,2,,,,,
/practice/M84068/,1,1,,,,,
/practice/M84615/,1,1,,,,,
/practice/M84615/concessions/,1,1,,,,,
/practice/M84629/,2,2,,,,,
/practice/M84629/concessions/,1,1,,,,,
/practice/M85001/,1,1,,,,,
/practice/M85006/,2,1,,,,,
/practice/M85016/,4,4,,,,,
/practice/M85018/,2,1,,,,,
/practice/M85020/,2,2,,,,,
/practice/M85021/,3,2,,,,,
/practice/M85023/,2,1,,,,,
/practice/M85023/ghost_generics/,1,1,,,,,
/practice/M85025/,3,3,,,,,
/practice/M85031/,1,1,,,,,
/practice/M85034/,1,1,,,,,
/practice/M85038/,1,1,,,,,
/practice/M85042/,2,2,,,,,
/practice/M85046/,2,2,,,,,
/practice/M85058/,1,1,,,,,
/practice/M85063/,4,4,,,,,
/practice/M85064/,1,1,,,,,
/practice/M85066/,1,1,,,,,
/practice/M85069/,2,2,,,,,
/practice/M85074/,1,1,,,,,
/practice/M85075/,1,1,,,,,
/practice/M85078/,3,2,,,,,
/practice/M85086/,1,1,,,,,
/practice/M85092/,4,3,,,,,
/practice/M85092/concessions/,1,1,,,,,
/practice/M85098/,7,4,,,,,
/practice/M85117/,1,1,,,,,
/practice/M85127/,1,1,,,,,
/practice/M85128/,2,2,,,,,
/practice/M85136/,1,1,,,,,
/practice/M85142/,1,1,,,,,
/practice/M85143/,7,5,,,,,
/practice/M85145/,2,1,,,,,
/practice/M85163/,2,2,,,,,
/practice/M85166/,1,1,,,,,
/practice/M85167/,1,1,,,,,
/practice/M85172/,1,1,,,,,
/practice/M85175/,1,1,,,,,
/practice/M85600/,5,5,,,,,
/practice/M85600/ghost_generics/,1,1,,,,,
/practice/M85634/,4,4,,,,,
/practice/M85652/,2,2,,,,,
/practice/M85655/,4,4,,,,,
/practice/M85684/,1,1,,,,,
/practice/M85686/,1,1,,,,,
/practice/M85693/,1,1,,,,,
/practice/M85699/,1,1,,,,,
/practice/M85713/,2,1,,,,,
/practice/M85716/,1,1,,,,,
/practice/M85750/,1,1,,,,,
/practice/M85753/,1,1,,,,,
/practice/M85759/,2,2,,,,,
/practice/M85778/,1,1,,,,,
/practice/M85782/,3,1,,,,,
/practice/M85784/,4,4,,,,,
/practice/M85786/,1,1,,,,,
/practice/M85794/,1,1,,,,,
/practice/M85803/,6,3,,,,,
/practice/M85803/ghost_generics/,1,1,,,,,
/practice/M86001/,3,3,,,,,
/practice/M86003/,2,2,,,,,
/practice/M86004/,4,2,,,,,
/practice/M86009/,1,1,,,,,
/practice/M86016/,3,2,,,,,
/practice/M86027/,1,1,,,,,
/practice/M86029/,1,1,,,,,
/practice/M86039/,1,1,,,,,
/practice/M86041/,1,1,,,,,
/practice/M86043/,1,1,,,,,
/practice/M86610/,1,1,,,,,
/practice/M86617/,4,4,,,,,
/practice/M87001/,2,2,,,,,
/practice/M87007/,3,3,,,,,
/practice/M87007/ghost_generics/,2,2,,,,,
/practice/M87010/,1,1,,,,,
/practice/M87017/,1,1,,,,,
/practice/M87024/,1,1,,,,,
/practice/M87030/,2,1,,,,,
/practice/M87034/,2,1,,,,,
/practice/M87036/,1,1,,,,,
/practice/M87041/,5,5,,,,,
/practice/M87602/,3,3,,,,,
/practice/M87602/ghost_generics/,1,1,,,,,
/practice/M87606/,1,1,,,,,
/practice/M87621/,1,1,,,,,
/practice/M87621/ghost_generics/,1,1,,,,,
/practice/M87625/,1,1,,,,,
/practice/M88004/,8,5,,,,,
/practice/M88005/,3,3,,,,,
/practice/M88006/,4,2,,,,,
/practice/M88008/,6,5,,,,,
/practice/M88008/ghost_generics/,1,1,,,,,
/practice/M88009/,1,1,,,,,
/practice/M88010/,1,1,,,,,
/practice/M88012/,1,1,,,,,
/practice/M88013/,4,4,,,,,
/practice/M88014/,2,2,,,,,
/practice/M88016/,1,1,,,,,
/practice/M88023/,2,1,,,,,
/practice/M88024/,4,1,,,,,
/practice/M88024/concessions/,1,1,,,,,
/practice/M88024/ghost_generics/,1,1,,,,,
/practice/M88042/,2,1,,,,,
/practice/M88044/,12,10,,,,,
/practice/M88610/,4,4,,,,,
/practice/M88616/,4,2,,,,,
/practice/M88626/,2,1,,,,,
/practice/M88628/,1,1,,,,,
/practice/M88629/,7,2,,,,,
/practice/M88630/,1,1,,,,,
/practice/M88633/,2,1,,,,,
/practice/M89001/,1,1,,,,,
/practice/M89002/,1,1,,,,,
/practice/M89008/,3,2,,,,,
/practice/M89009/,1,1,,,,,
/practice/M89009/ghost_generics/,1,1,,,,,
/practice/M89017/,1,1,,,,,
/practice/M89024/,1,1,,,,,
/practice/M89601/,1,1,,,,,
/practice/M89606/,2,2,,,,,
/practice/M89609/,1,1,,,,,
/practice/M91008/,2,2,,,,,
/practice/M91014/,1,1,,,,,
/practice/M91019/,3,1,,,,,
/practice/M91019/ghost_generics/,1,1,,,,,
/practice/M91022/,1,1,,,,,
/practice/M91026/,1,1,,,,,
/practice/M91029/,2,2,,,,,
/practice/M91036/,1,1,,,,,
/practice/M91612/,1,1,,,,,
/practice/M91616/,3,3,,,,,
/practice/M91626/,1,1,,,,,
/practice/M91629/,1,1,,,,,
/practice/M91630/,1,1,,,,,
/practice/M91639/,1,1,,,,,
/practice/M91655/,1,1,,,,,
/practice/M91659/,1,1,,,,,
/practice/M91660/,1,1,,,,,
/practice/M92002/,1,1,,,,,
/practice/M92006/,1,1,,,,,
/practice/M92007/,2,2,,,,,
/practice/M92008/,3,2,,,,,
/practice/M92010/,3,3,,,,,
/practice/M92010/ghost_generics/,1,1,,,,,
/practice/M92011/,1,1,,,,,
/practice/M92016/,1,1,,,,,
/practice/M92028/,2,2,,,,,
/practice/M92035/,1,1,,,,,
/practice/M92039/,5,5,,,,,
/practice/M92040/,5,4,,,,,
/practice/M92043/,2,1,,,,,
/practice/M92609/,1,1,,,,,
/practice/M92612/,2,2,,,,,
/practice/M92629/,1,1,,,,,
/practice/N81001/,4,4,,,,,
/practice/N81008/,1,1,,,,,
/practice/N81013/,1,1,,,,,
/practice/N81014/,1,1,,,,,
/practice/N81015/,1,1,,,,,
/practice/N81016/,1,1,,,,,
/practice/N81021/,3,2,,,,,
/practice/N81025/,1,1,,,,,
/practice/N81025/ghost_generics/,1,1,,,,,
/practice/N81026/,27,22,,,,,
/practice/N81027/,1,1,,,,,
/practice/N81029/,1,1,,,,,
/practice/N81030/,5,5,,,,,
/practice/N81031/,1,1,,,,,
/practice/N81032/,6,5,,,,,
/practice/N81036/,6,3,,,,,
/practice/N81039/,1,1,,,,,
/practice/N81047/,2,2,,,,,
/practice/N81050/,2,1,,,,,
/practice/N81051/,4,2,,,,,
/practice/N81051/concessions/,1,1,,,,,
/practice/N81052/,2,2,,,,,
/practice/N81053/,3,2,,,,,
/practice/N81055/,1,1,,,,,
/practice/N81059/,2,2,,,,,
/practice/N81065/,1,1,,,,,
/practice/N81066/,3,2,,,,,
/practice/N81068/,5,4,,,,,
/practice/N81069/,8,8,,,,,
/practice/N81075/,1,1,,,,,
/practice/N81077/,1,1,,,,,
/practice/N81079/,2,1,,,,,
/practice/N81081/,1,1,,,,,
/practice/N81082/,7,6,,,,,
/practice/N81084/,1,1,,,,,
/practice/N81087/,4,4,,,,,
/practice/N81087/concessions/,2,1,,,,,
/practice/N81087/ghost_generics/,1,1,,,,,
/practice/N81092/,1,1,,,,,
/practice/N81096/,9,5,,,,,
/practice/N81097/,1,1,,,,,
/practice/N81107/,5,3,,,,,
/practice/N81109/,2,1,,,,,
/practice/N81114/,2,1,,,,,
/practice/N81123/,2,2,,,,,
/practice/N81125/,2,2,,,,,
/practice/N81614/,1,1,,,,,
/practice/N81623/,3,2,,,,,
/practice/N81632/,2,1,,,,,
/practice/N81642/,1,1,,,,,
/practice/N82021/,1,1,,,,,
/practice/N82022/,1,1,,,,,
/practice/N82026/,1,1,,,,,
/practice/N82033/,2,2,,,,,
/practice/N82036/,8,8,,,,,
/practice/N82037/,3,3,,,,,
/practice/N82039/,1,1,,,,,
/practice/N82049/,5,1,,,,,
/practice/N82051/,1,1,,,,,
/practice/N82053/,1,1,,,,,
/practice/N82054/,1,1,,,,,
/practice/N82070/,1,1,,,,,
/practice/N82076/,1,1,,,,,
/practice/N82082/,1,1,,,,,
/practice/N82086/,1,1,,,,,
/practice/N82093/,1,1,,,,,
/practice/N82104/,4,4,,,,,
/practice/N82106/,2,2,,,,,
/practice/N82107/,1,1,,,,,
/practice/N82108/,1,1,,,,,
/practice/N82109/,1,1,,,,,
/practice/N82115/,1,1,,,,,
/practice/N82117/,3,2,,,,,
/practice/N82617/,1,1,,,,,
/practice/N82633/,2,2,,,,,
/practice/N82645/,5,1,,,,,
/practice/N82645/concessions/,1,1,,,,,
/practice/N82647/,2,2,,,,,
/practice/N82648/,1,1,,,,,
/practice/N82663/,5,2,,,,,
/practice/N82665/,1,1,,,,,
/practice/N83005/,8,8,,,,,
/practice/N83009/,4,4,,,,,
/practice/N83015/,5,4,,,,,
/practice/N83017/,1,1,,,,,
/practice/N83018/,2,2,,,,,
/practice/N83019/,7,7,,,,,
/practice/N83025/,1,1,,,,,
/practice/N83028/,1,1,,,,,
/practice/N83030/,2,2,,,,,
/practice/N83032/,1,1,,,,,
/practice/N83054/,3,2,,,,,
/practice/N83603/,2,2,,,,,
/practice/N83608/,2,2,,,,,
/practice/N83624/,4,3,,,,,
/practice/N83633/,1,1,,,,,
/practice/N83638/,4,4,,,,,
/practice/N84007/,2,2,,,,,
/practice/N84008/,2,2,,,,,
/practice/N84010/,1,1,,,,,
/practice/N84018/,2,2,,,,,
/practice/N84023/,1,1,,,,,
/practice/N84024/,2,1,,,,,
/practice/N84028/,2,2,,,,,
/practice/N84037/,1,1,,,,,
/practice/N84043/,1,1,,,,,
/practice/N84613/,1,1,,,,,
/practice/N84624/,1,1,,,,,
/practice/N84624/concessions/,1,1,,,,,
/practice/N84625/,1,1,,,,,
/practice/N85002/,10,9,,,,,
/practice/N85006/,3,2,,,,,
/practice/N85013/,3,2,,,,,
/practice/N85014/,1,1,,,,,
/practice/N85015/,1,1,,,,,
/practice/N85016/,1,1,,,,,
/practice/N85020/,4,3,,,,,
/practice/N85044/,7,6,,,,,
/practice/N85046/,1,1,,,,,
/practice/N85047/,6,4,,,,,
/practice/N85051/,3,2,,,,,
/practice/N85617/,3,3,,,,,
/practice/N85619/,3,1,,,,,
/practice/N85633/,5,2,,,,,
/practice/N85633/concessions/,3,2,,,,,
/practice/N85643/,2,1,,,,,
/practice/N85648/,2,1,,,,,
/practice/P81002/,2,2,,,,,
/practice/P81002/concessions/,1,1,,,,,
/practice/P81002/ghost_generics/,1,1,,,,,
/practice/P81006/,1,1,,,,,
/practice/P81010/,9,9,,,,,
/practice/P81027/,2,2,,,,,
/practice/P81029/,1,1,,,,,
/practice/P81032/,1,1,,,,,
/practice/P81035/,6,5,,,,,
/practice/P81037/,2,2,,,,,
/practice/P81040/,1,1,,,,,
/practice/P81043/,1,1,,,,,
/practice/P81044/,1,1,,,,,
/practice/P81046/,1,1,,,,,
/practice/P81051/,3,3,,,,,
/practice/P81054/,1,1,,,,,
/practice/P81055/,1,1,,,,,
/practice/P81061/,3,3,,,,,
/practice/P81065/,1,1,,,,,
/practice/P81074/,8,6,,,,,
/practice/P81084/,5,4,,,,,
/practice/P81087/,1,1,,,,,
/practice/P81087/ghost_generics/,1,1,,,,,
/practice/P81088/,1,1,,,,,
/practice/P81089/,6,1,,,,,
/practice/P81091/,2,2,,,,,
/practice/P81092/,3,1,,,,,
/practice/P81096/,1,1,,,,,
/practice/P81112/,2,1,,,,,
/practice/P81113/,2,1,,,,,
/practice/P81115/,3,3,,,,,
/practice/P81117/,2,1,,,,,
/practice/P81119/,4,4,,,,,
/practice/P81121/,1,1,,,,,
/practice/P81123/,1,1,,,,,
/practice/P81129/,13,5,,,,,
/practice/P81129/concessions/,1,1,,,,,
/practice/P81129/ghost_generics/,1,1,,,,,
/practice/P81132/,3,3,,,,,
/practice/P81138/,8,8,,,,,
/practice/P81143/,2,2,,,,,
/practice/P81147/,3,3,,,,,
/practice/P81150/,2,1,,,,,
/practice/P81150/ghost_generics/,1,1,,,,,
/practice/P81165/,1,1,,,,,
/practice/P81169/,1,1,,,,,
/practice/P81176/,1,1,,,,,
/practice/P81182/,1,1,,,,,
/practice/P81186/,1,1,,,,,
/practice/P81191/,5,3,,,,,
/practice/P81196/,2,2,,,,,
/practice/P81197/,7,6,,,,,
/practice/P81201/,8,8,,,,,
/practice/P81213/,1,1,,,,,
/practice/P81218/,1,1,,,,,
/practice/P81622/,1,1,,,,,
/practice/P81629/,2,2,,,,,
/practice/P81642/,1,1,,,,,
/practice/P81664/,1,1,,,,,
/practice/P81668/,3,3,,,,,
/practice/P81674/,2,2,,,,,
/practice/P81681/,1,1,,,,,
/practice/P81683/,6,5,,,,,
/practice/P81689/,1,1,,,,,
/practice/P81691/,1,1,,,,,
/practice/P81699/,1,1,,,,,
/practice/P81700/,2,2,,,,,
/practice/P81704/,10,10,,,,,
/practice/P81713/,1,1,,,,,
/practice/P81714/,5,5,,,,,
/practice/P81714/concessions/,1,1,,,,,
/practice/P81727/,1,1,,,,,
/practice/P81734/,1,1,,,,,
/practice/P81738/,1,1,,,,,
/practice/P81741/,4,1,,,,,
/practice/P81742/,3,3,,,,,
/practice/P81750/,2,1,,,,,
/practice/P81756/,1,1,,,,,
/practice/P81757/,2,1,,,,,
/practice/P81763/,2,2,,,,,
/practice/P81770/,7,5,,,,,
/practice/P81772/,1,1,,,,,
/practice/P81797/,1,1,,,,,
/practice/P82001/,1,1,,,,,
/practice/P82004/,1,1,,,,,
/practice/P82007/,2,2,,,,,
/practice/P82012/,1,1,,,,,
/practice/P82016/,2,2,,,,,
/practice/P82021/,3,1,,,,,
/practice/P82022/,1,1,,,,,
/practice/P82031/,1,1,,,,,
/practice/P82037/,2,2,,,,,
/practice/P82607/,2,2,,,,,
/practice/P82609/,1,1,,,,,
/practice/P82613/,1,1,,,,,
/practice/P82624/,2,2,,,,,
/practice/P82652/,1,1,,,,,
/practice/P83001/,1,1,,,,,
/practice/P83006/,2,1,,,,,
/practice/P83010/,2,1,,,,,
/practice/P83012/,6,3,,,,,
/practice/P83017/,1,1,,,,,
/practice/P83019/,1,1,,,,,
/practice/P83020/,1,1,,,,,
/practice/P83025/,2,1,,,,,
/practice/P83030/,1,1,,,,,
/practice/P83605/,1,1,,,,,
/practice/P83611/,1,1,,,,,
/practice/P83612/,1,1,,,,,
/practice/P84004/,1,1,,,,,
/practice/P84005/,2,2,,,,,
/practice/P84010/,7,7,,,,,
/practice/P84012/,5,4,,,,,
/practice/P84017/,8,8,,,,,
/practice/P84018/,1,1,,,,,
/practice/P84019/,1,1,,,,,
/practice/P84022/,8,8,,,,,
/practice/P84023/,1,1,,,,,
/practice/P84024/,9,9,,,,,
/practice/P84029/,2,1,,,,,
/practice/P84030/,5,2,,,,,
/practice/P84034/,6,6,,,,,
/practice/P84035/,1,1,,,,,
/practice/P84037/,2,1,,,,,
/practice/P84037/ghost_generics/,1,1,,,,,
/practice/P84038/,1,1,,,,,
/practice/P84041/,1,1,,,,,
/practice/P84042/,3,2,,,,,
/practice/P84043/,7,6,,,,,
/practice/P84050/,1,1,,,,,
/practice/P84052/,1,1,,,,,
/practice/P84055/,1,1,,,,,
/practice/P84057/,5,4,,,,,
/practice/P84059/,1,1,,,,,
/practice/P84059/concessions/,1,1,,,,,
/practice/P84066/,8,6,,,,,
/practice/P84067/,1,1,,,,,
/practice/P84068/,1,1,,,,,
/practice/P84070/,2,1,,,,,
/practice/P84071/,1,1,,,,,
/practice/P84072/,1,1,,,,,
/practice/P84074/,1,1,,,,,
/practice/P84605/,2,2,,,,,
/practice/P84611/,3,3,,,,,
/practice/P84616/,1,1,,,,,
/practice/P84631/,10,10,,,,,
/practice/P84635/,1,1,,,,,
/practice/P84637/,2,1,,,,,
/practice/P84639/,1,1,,,,,
/practice/P84645/,3,2,,,,,
/practice/P84650/,1,1,,,,,
/practice/P84668/,1,1,,,,,
/practice/P84669/,1,1,,,,,
/practice/P84673/,7,7,,,,,
/practice/P84678/,1,1,,,,,
/practice/P84682/,6,5,,,,,
/practice/P84690/,3,3,,,,,
/practice/P85003/,1,1,,,,,
/practice/P85005/,4,4,,,,,
/practice/P85008/,3,3,,,,,
/practice/P85013/,4,3,,,,,
/practice/P85017/,5,5,,,,,
/practice/P85018/,1,1,,,,,
/practice/P85025/,3,1,,,,,
/practice/P85607/,1,1,,,,,
/practice/P85610/,1,1,,,,,
/practice/P85613/,11,11,,,,,
/practice/P86003/,2,2,,,,,
/practice/P86004/,17,7,,,,,
/practice/P86004/concessions/,1,1,,,,,
/practice/P86004/ghost_generics/,2,2,,,,,
/practice/P86006/,1,1,,,,,
/practice/P86007/,2,1,,,,,
/practice/P86007/concessions/,1,1,,,,,
/practice/P86009/,2,2,,,,,
/practice/P86009/concessions/,1,1,,,,,
/practice/P86010/,3,2,,,,,
/practice/P86011/,3,2,,,,,
/practice/P86012/,11,7,,,,,
/practice/P86015/,2,1,,,,,
/practice/P86018/,12,12,,,,,
/practice/P86021/,1,1,,,,,
/practice/P86022/,1,1,,,,,
/practice/P86023/,1,1,,,,,
/practice/P86026/,1,1,,,,,
/practice/P86608/,3,1,,,,,
/practice/P86619/,2,2,,,,,
/practice/P86620/,1,1,,,,,
/practice/P87003/,1,1,,,,,
/practice/P87004/,1,1,,,,,
/practice/P87016/,1,1,,,,,
/practice/P87020/,2,2,,,,,
/practice/P87024/,14,13,,,,,
/practice/P87027/,1,1,,,,,
/practice/P87035/,1,1,,,,,
/practice/P87036/,1,1,,,,,
/practice/P87039/,2,2,,,,,
/practice/P87610/,8,7,,,,,
/practice/P87613/,1,1,,,,,
/practice/P87625/,1,1,,,,,
/practice/P87634/,3,3,,,,,
/practice/P87637/,2,2,,,,,
/practice/P87639/,2,2,,,,,
/practice/P87654/,1,1,,,,,
/practice/P87657/,4,3,,,,,
/practice/P87659/,1,1,,,,,
/practice/P87660/,4,3,,,,,
/practice/P88002/,1,1,,,,,
/practice/P88006/,7,3,,,,,
/practice/P88007/,2,1,,,,,
/practice/P88008/,1,1,,,,,
/practice/P88009/,1,1,,,,,
/practice/P88010/,1,1,,,,,
/practice/P88015/,2,2,,,,,
/practice/P88016/,1,1,,,,,
/practice/P88018/,5,4,,,,,
/practice/P88020/,1,1,,,,,
/practice/P88021/,2,1,,,,,
/practice/P88024/,3,3,,,,,
/practice/P88026/,3,3,,,,,
/practice/P88031/,1,1,,,,,
/practice/P88606/,2,2,,,,,
/practice/P88607/,3,3,,,,,
/practice/P88615/,1,1,,,,,
/practice/P88617/,1,1,,,,,
/practice/P88620/,1,1,,,,,
/practice/P88623/,2,1,,,,,
/practice/P89003/,2,2,,,,,
/practice/P89004/,1,1,,,,,
/practice/P89005/,2,2,,,,,
/practice/P89006/,2,2,,,,,
/practice/P89007/,1,1,,,,,
/practice/P89008/,4,2,,,,,
/practice/P89008/ghost_generics/,1,1,,,,,
/practice/P89010/,1,1,,,,,
/practice/P89013/,1,1,,,,,
/practice/P89015/,13,13,,,,,
/practice/P89020/,3,3,,,,,
/practice/P89021/,4,4,,,,,
/practice/P89023/,2,1,,,,,
/practice/P89613/,1,1,,,,,
/practice/P89618/,1,1,,,,,
/practice/P91003/,1,1,,,,,
/practice/P91004/,1,1,,,,,
/practice/P91008/,2,1,,,,,
/practice/P91011/,10,5,,,,,
/practice/P91011/concessions/,1,1,,,,,
/practice/P91013/,4,3,,,,,
/practice/P91014/,11,8,,,,,
/practice/P91016/,1,1,,,,,
/practice/P91017/,3,3,,,,,
/practice/P91021/,1,1,,,,,
/practice/P91026/,1,1,,,,,
/practice/P91604/,1,1,,,,,
/practice/P91631/,1,1,,,,,
/practice/P91633/,4,1,,,,,
/practice/P92001/,1,1,,,,,
/practice/P92003/,5,3,,,,,
/practice/P92008/,5,5,,,,,
/practice/P92010/,2,2,,,,,
/practice/P92012/,1,1,,,,,
/practice/P92016/,1,1,,,,,
/practice/P92017/,4,4,,,,,
/practice/P92020/,2,1,,,,,
/practice/P92020/concessions/,1,1,,,,,
/practice/P92021/,1,1,,,,,
/practice/P92028/,1,1,,,,,
/practice/P92034/,1,1,,,,,
/practice/P92042/,1,1,,,,,
/practice/P92602/,1,1,,,,,
/practice/P92619/,6,6,,,,,
/practice/P92633/,2,2,,,,,
/practice/P92646/,1,1,,,,,
/practice/P92652/,1,1,,,,,
/practice/Y00023/,3,3,,,,,
/practice/Y00050/,2,2,,,,,
/practice/Y00056/,2,2,,,,,
/practice/Y00057/,2,2,,,,,
/practice/Y00058/,1,1,,,,,
/practice/Y00065/,1,1,,,,,
/practice/Y00079/,2,2,,,,,
/practice/Y00155/,1,1,,,,,
/practice/Y00159/,1,1,,,,,
/practice/Y00163/,1,1,,,,,
/practice/Y00164/,5,4,,,,,
/practice/Y00171/,1,1,,,,,
/practice/Y00183/,1,1,,,,,
/practice/Y00184/,1,1,,,,,
/practice/Y00184/concessions/,1,1,,,,,
/practice/Y00185/,2,2,,,,,
/practice/Y00206/,1,1,,,,,
/practice/Y00206/#icsdose,2,2,,,,,
/practice/Y00217/,2,2,,,,,
/practice/Y00225/,1,1,,,,,
/practice/Y00243/,1,1,,,,,
/practice/Y00260/,1,1,,,,,
/practice/Y00265/,1,1,,,,,
/practice/Y00312/,1,1,,,,,
/practice/Y00316/,1,1,,,,,
/practice/Y00347/,2,1,,,,,
/practice/Y00347/concessions/,1,1,,,,,
/practice/Y00347/ghost_generics/,1,1,,,,,
/practice/Y00352/,1,1,,,,,
/practice/Y00367/,6,3,,,,,
/practice/Y00386/,3,2,,,,,
/practice/Y00403/,3,3,,,,,
/practice/Y00416/,3,3,,,,,
/practice/Y00418/,2,2,,,,,
/practice/Y00420/,3,3,,,,,
/practice/Y00436/,4,4,,,,,
/practice/Y00445/,4,3,,,,,
/practice/Y00449/,4,3,,,,,
/practice/Y00451/,1,1,,,,,
/practice/Y00454/,1,1,,,,,
/practice/Y00469/,1,1,,,,,
/practice/Y00471/,1,1,,,,,
/practice/Y00492/,1,1,,,,,
/practice/Y00527/,1,1,,,,,
/practice/Y00528/,1,1,,,,,
/practice/Y00581/,1,1,,,,,
/practice/Y00592/,1,1,,,,,
/practice/Y00620/,8,8,,,,,
/practice/Y00622/,1,1,,,,,
/practice/Y00623/,1,1,,,,,
/practice/Y00656/,1,1,,,,,
/practice/Y00729/,9,8,,,,,
/practice/Y00732/,4,4,,,,,
/practice/Y00781/,2,2,,,,,
/practice/Y00803/,1,1,,,,,
/practice/Y00809/,3,2,,,,,
/practice/Y00902/,1,1,,,,,
/practice/Y00902/ghost_generics/,1,1,,,,,
/practice/Y00972/,1,1,,,,,
/practice/Y01008/,2,2,,,,,
/practice/Y01051/,3,3,,,,,
/practice/Y01057/,1,1,,,,,
/practice/Y01066/,2,1,,,,,
/practice/Y01068/,1,1,,,,,
/practice/Y01108/,1,1,,,,,
/practice/Y01129/,2,2,,,,,
/practice/Y01132/,2,2,,,,,
/practice/Y01142/,2,2,,,,,
/practice/Y01165/,3,3,,,,,
/practice/Y01208/,12,11,,,,,
/practice/Y01226/,1,1,,,,,
/practice/Y01247/,2,1,,,,,
/practice/Y01249/,1,1,,,,,
/practice/Y01258/,1,1,,,,,
/practice/Y01280/,2,2,,,,,
/practice/Y01287/,2,1,,,,,
/practice/Y01302/,1,1,,,,,
/practice/Y01634/,4,3,,,,,
/practice/Y01652/,1,1,,,,,
/practice/Y01655/,1,1,,,,,
/practice/Y01730/,1,1,,,,,
/practice/Y01755/,2,1,,,,,
/practice/Y01756/,2,1,,,,,
